0.6129692,0.35940012
0.9077849,0.6913521
0.63943213,0.9025415
0.61474997,0.8013629
0.23670822,0.6643199
0.24945241,0.71116555
0.5808256,0.7435879
0.501382,0.6878879
0.7522572,0.6157855
0.5805672,0.72318566
0.40856558,0.6198356
0.8913138,0.63758373
0.6018115,0.34904683
0.6390435,0.9210647
0.63139814,0.5053527
0.25238377,0.6390431
0.56246877,1.0130728
0.8466456,0.61488104
0.24299009,0.70278215
0.37566814,0.7407671
0.544263,0.70127034
0.6194707,0.81229967
0.621595,0.68252575
0.54223543,1.0032809
0.62500274,0.5263033
0.3251726,0.7428012
0.85807,0.618374
0.74164754,0.7347911
0.8896165,0.71715015
0.6392395,0.43540516
0.48369038,0.6996014
0.50747156,0.88069147
0.5628244,0.7457889
0.57605946,0.62465686
0.69023573,0.7153844
0.6869205,0.63947713
0.56572974,0.72442025
0.6285614,0.96802574
0.90915287,0.66677
0.4174767,0.73062855
0.5120111,0.39851388
0.50819224,0.47782543
0.50808513,0.8761351
0.5325351,0.3591051
0.55534244,0.7566248
0.51524097,0.9643929
0.56719744,0.7261659
0.38039514,0.7399847
0.28900158,0.7354878
0.23527983,0.6815532
0.6298662,0.9647602
0.63107955,0.5065555
0.6061248,0.6963084
0.6810902,0.64246887
0.5881579,0.34172887
0.8834448,0.7219605
0.6394929,0.90631306
0.6468775,0.6899972
0.5952045,0.58833766
0.5834538,0.74723
0.23813693,0.6600035
0.623947,0.823944
0.6145249,0.5523584
0.5330026,0.9946506
0.49420798,0.6928319
0.8159221,0.6101176
0.6357428,0.40844867
0.52117014,0.9775042
0.4513436,0.63609105
0.63645464,0.8715523
0.45202702,0.7168144
0.30342197,0.7395059
0.60953176,0.9975275
0.60482424,1.0018324
0.3134812,0.7414
0.49812344,0.66306025
0.9098979,0.67108274
0.9050468,0.65534085
0.50584626,0.90141964
0.5216998,0.9784819
0.62754685,0.5186502
0.60999787,0.35617247
0.5522907,0.7094421
0.61864716,0.5429229
0.53206503,0.7979698
0.50579536,0.44984272
0.60982156,0.9972347
0.5578841,0.60038567
0.70583075,0.6307922
0.51537997,0.9647578
0.55686426,0.7143462
0.71377516,0.62759537
0.5304521,0.68838155
0.23835136,0.6937733
0.39675984,0.73655295
0.31359327,0.6118101
0.24654876,0.64546764
0.6375729,0.934682
0.46652192,0.6437259
0.5853255,0.7177325
0.5063871,0.92348427
0.53141415,0.9928148
0.25108573,0.6403349
0.58418185,0.3404994
0.47718123,0.7035184
0.63036704,0.8440594
0.4075774,0.61954916
0.70105904,0.63283956
0.72462124,0.62365305
0.5627788,0.72097945
0.505886,0.45299795
0.5675314,0.33928722
0.6380583,0.42207247
0.4963125,0.6618179
0.6039501,1.0025445
0.50780886,0.4176547
0.8840066,0.7215601
0.23547584,0.67013985
0.47200155,0.646736
0.7608657,0.7392515
0.51775163,0.38272637
0.25435188,0.6372036
0.5101619,0.48927826
0.5457489,0.65048456
0.82254153,0.7425722
0.60203725,0.34921265
0.6316141,0.50452447
0.6270646,0.52015805
0.32472378,0.6104654
0.62958074,0.38772872
0.5082328,0.93818325
0.8830329,0.72224957
