0.7580451,0.8381793
0.91580194,0.8556267
0.88032764,0.73552656
0.7730957,0.75846565
0.9146301,0.7674195
0.7674939,0.76633924
0.78821576,0.88134325
0.7945137,0.7393047
0.89149654,0.88263774
0.90071094,0.8749386
0.82836956,0.8982003
0.91354716,0.85933465
0.8287053,0.7267773
0.75564814,0.79649186
0.84561026,0.7260764
0.921575,0.843475
0.8007732,0.73570925
0.9214468,0.8438077
0.77152884,0.7604868
0.7592134,0.8416779
0.90701884,0.86819446
0.7827077,0.8767687
0.77465487,0.7565703
0.85032666,0.8985529
0.77073526,0.7615594
0.8477913,0.7262273
0.7657247,0.85575306
0.88328624,0.8879036
0.7649104,0.8543089
0.83023316,0.89844847
0.78217584,0.7487409
0.76217705,0.77611244
0.760183,0.84425753
0.7559727,0.79485536
0.83769697,0.72599167
0.89332837,0.88127434
0.7950042,0.886028
0.9202371,0.8467648
0.77358043,0.8671608
0.8057131,0.733335
0.8944141,0.88043
0.92661065,0.80160105
0.8339586,0.89882183
0.84717345,0.89884645
0.8709958,0.73140246
0.78752005,0.7442185
0.9145198,0.76723915
0.8677141,0.7302523
0.78166294,0.74921566
0.8955095,0.8795496
0.8353583,0.7261052
0.77453923,0.86831826
0.7942825,0.8855742
0.9238286,0.836786
0.7818058,0.8759427
0.84801334,0.72624576
0.75418794,0.81497514
0.91949946,0.8484288
0.7936629,0.88517666
0.78616005,0.8797252
0.7541576,0.8134153
0.8999814,0.8756315
0.9166376,0.7708876
0.9240086,0.7888645
0.7842522,0.7468951
0.79796124,0.73723876
0.85484546,0.8979278
0.8313818,0.7264445
0.9068534,0.75663453
0.78827465,0.8813881
0.81202,0.73083663
0.7543297,0.81804276
0.86591125,0.8953428
0.7549496,0.824231
0.79157674,0.8837821
0.80747974,0.89244825
0.8506658,0.8985144
0.88259584,0.73673624
0.75784695,0.78749317
0.7554885,0.7973642
0.76172405,0.8479191
0.8121736,0.7307828
0.9025232,0.87314516
0.77539444,0.86931705
0.8637517,0.89596885
0.87282485,0.7321087
0.8898563,0.8837965
0.9254423,0.79466933
0.8763392,0.89142305
0.8620284,0.89642525
0.9105663,0.7613508
0.83697456,0.8990054
0.85218596,0.8983251
0.7762078,0.7547862
0.83135957,0.8985785
