11.183707,8.491324
11.179615,8.512995
9.30933,8.592395
9.832423,9.19907
9.368813,7.900314
10.420718,7.377723
9.5300045,7.6659727
10.665213,7.4610934
9.658126,9.095532
9.953745,9.245187
10.599294,7.4312205
9.322256,8.633415
11.196919,8.377847
10.673007,7.4650292
9.412468,8.825972
10.733597,7.4987698
10.087612,9.275764
11.067955,7.839068
11.076359,8.792844
10.786629,7.5332813
9.329994,7.9913526
9.892884,7.422275
11.022812,8.878044
11.197757,8.286483
9.932382,7.4082646
9.3860035,7.866801
11.18045,8.137884
9.900451,9.227226
10.71403,9.159423
10.020903,7.3836293
10.604255,7.433264
11.186689,8.17316
9.498434,7.701539
9.493437,8.939162
10.474131,7.3898144
9.433423,7.78792
10.1663885,7.362034
11.060404,7.8263025
9.806232,7.4601107
10.290906,9.285422
10.135364,7.364744
9.993083,9.256271
9.650024,7.5572515
9.275116,8.412211
9.4888115,7.713115
9.719549,7.5088696
11.015952,7.7590027
10.500571,7.396997
9.748022,9.155127
9.304441,8.57497
11.17489,8.535181
11.087743,8.771828
10.043602,7.378751
9.74855,7.491232
9.387474,7.8640766
11.177958,8.521075
10.1655,7.3620973
9.428116,8.850718
9.998008,7.3891344
11.1623,8.584854
10.35467,7.3670993
11.059342,7.824543
11.194447,8.411212
10.322282,9.283075
9.371667,8.752148
10.596389,9.216629
9.289235,8.13679
9.802611,9.18475
9.284563,8.16227
11.179176,8.131498
11.142084,7.998546
9.373814,8.756441
10.155421,7.3628764
9.2715225,8.291891
11.062141,8.817468
11.178978,8.516144
10.859867,7.5898633
10.988358,8.92402
10.997844,7.734747
9.446873,7.7683187
11.094703,7.8883343
9.528772,7.667296
10.539346,7.4090137
11.1957,8.396242
9.688675,7.529239
9.289834,8.133783
10.326739,9.282659
10.269037,9.286449
11.14624,8.010401
10.92492,8.995951
10.874125,9.04441
10.214482,7.35982
11.173534,8.541106
11.125708,8.690672
9.481446,7.722231
10.465492,7.3876414
9.462577,7.7466717
10.72461,7.493399
10.965459,7.6949925
10.785701,9.114034
9.271657,8.2879925
9.301336,8.563197
9.70202,7.5202255
9.749371,7.4907537
10.762817,7.517171
9.414988,7.816597
10.982108,8.931777
9.68556,9.115278
9.755612,7.4871464
11.0676985,7.838626
